Notes,State,State Code,UCD - Drug/Alcohol Induced,UCD - Drug/Alcohol Induced Code,Year,Year Code,Deaths,Population,Crude Rate
,New York,36,Alcohol-induced causes,A,2010,2010,117,19378102,0.6
,New York,36,Alcohol-induced causes,A,2011,2011,150,19465197,0.8
,New York,36,Alcohol-induced causes,A,2012,2012,151,19570261,0.8
,New York,36,Alcohol-induced causes,A,2013,2013,172,19651127,0.9
,New York,36,Alcohol-induced causes,A,2014,2014,177,19746227,0.9
,New York,36,Alcohol-induced causes,A,2015,2015,179,19795791,0.9
,New York,36,Alcohol-induced causes,A,2016,2016,199,19745289,1
,New York,36,Alcohol-induced causes,A,2017,2017,203,19849399,1
,New York,36,Alcohol-induced causes,A,2018,2018,210,19542209,1.1
,New York,36,All other non-drug and non-alcohol causes,O,1999,1999,925,18882725,4.9
,New York,36,All other non-drug and non-alcohol causes,O,2000,2000,1362,18976457,7.2
,New York,36,All other non-drug and non-alcohol causes,O,2001,2001,1522,19082838,8
,New York,36,All other non-drug and non-alcohol causes,O,2002,2002,1556,19137800,8.1
,New York,36,All other non-drug and non-alcohol causes,O,2003,2003,13234,19175939,69
,New York,36,All other non-drug and non-alcohol causes,O,2004,2004,14665,19171567,76.5
,New York,36,All other non-drug and non-alcohol causes,O,2005,2005,15130,19132610,79.1
,New York,36,All other non-drug and non-alcohol causes,O,2006,2006,14905,19104631,78
,New York,36,All other non-drug and non-alcohol causes,O,2007,2007,15372,19132335,80.3
,New York,36,All other non-drug and non-alcohol causes,O,2008,2008,15681,19212436,81.6
,New York,36,All other non-drug and non-alcohol causes,O,2009,2009,15560,19307066,80.6
,New York,36,All other non-drug and non-alcohol causes,O,2010,2010,15801,19378102,81.5
,New York,36,All other non-drug and non-alcohol causes,O,2011,2011,16040,19465197,82.4
,New York,36,All other non-drug and non-alcohol causes,O,2012,2012,16185,19570261,82.7
,New York,36,All other non-drug and non-alcohol causes,O,2013,2013,16336,19651127,83.1
,New York,36,All other non-drug and non-alcohol causes,O,2014,2014,16384,19746227,83
,New York,36,All other non-drug and non-alcohol causes,O,2015,2015,16680,19795791,84.3
,New York,36,All other non-drug and non-alcohol causes,O,2016,2016,16558,19745289,83.9
,New York,36,All other non-drug and non-alcohol causes,O,2017,2017,16344,19849399,82.3
,New York,36,All other non-drug and non-alcohol causes,O,2018,2018,17059,19542209,87.3
,North Carolina,37,Drug-induced causes,D,1999,1999,401,7949361,5
,North Carolina,37,Drug-induced causes,D,2000,2000,531,8049313,6.6
,North Carolina,37,Drug-induced causes,D,2001,2001,584,8210122,7.1
,North Carolina,37,Drug-induced causes,D,2002,2002,684,8326201,8.2
,North Carolina,37,Drug-induced causes,D,2003,2003,833,8422501,9.9
,North Carolina,37,Drug-induced causes,D,2004,2004,917,8553152,10.7
,North Carolina,37,Drug-induced causes,D,2005,2005,1061,8705407,12.2
,North Carolina,37,Drug-induced causes,D,2006,2006,1120,8917270,12.6
,North Carolina,37,Drug-induced causes,D,2007,2007,1125,9118037,12.3
,North Carolina,37,Drug-induced causes,D,2008,2008,1217,9309449,13.1
,North Carolina,37,Drug-induced causes,D,2009,2009,1223,9449566,12.9
,North Carolina,37,Drug-induced causes,D,2010,2010,1125,9535483,11.8
,North Carolina,37,Drug-induced causes,D,2011,2011,1303,9656401,13.5
,North Carolina,37,Drug-induced causes,D,2012,2012,1346,9752073,13.8
,North Carolina,37,Drug-induced causes,D,2013,2013,1308,9848060,13.3
,North Carolina,37,Drug-induced causes,D,2014,2014,1435,9943964,14.4
,North Carolina,37,Drug-induced causes,D,2015,2015,1636,10042802,16.3
,North Carolina,37,Drug-induced causes,D,2016,2016,2040,10146788,20.1
,North Carolina,37,Drug-induced causes,D,2017,2017,2515,10273419,24.5
,North Carolina,37,Drug-induced causes,D,2018,2018,2340,10383620,22.5
,North Carolina,37,Alcohol-induced causes,A,1999,1999,20,7949361,0.3
,North Carolina,37,Alcohol-induced causes,A,2000,2000,29,8049313,0.4
,North Carolina,37,Alcohol-induced causes,A,2001,2001,25,8210122,0.3
,North Carolina,37,Alcohol-induced causes,A,2002,2002,20,8326201,0.2
,North Carolina,37,Alcohol-induced causes,A,2003,2003,31,8422501,0.4
,North Carolina,37,Alcohol-induced causes,A,2004,2004,30,8553152,0.4
,North Carolina,37,Alcohol-induced causes,A,2005,2005,35,8705407,0.4
,North Carolina,37,Alcohol-induced causes,A,2006,2006,28,8917270,0.3
,North Carolina,37,Alcohol-induced causes,A,2007,2007,50,9118037,0.5
,North Carolina,37,Alcohol-induced causes,A,2008,2008,48,9309449,0.5
,North Carolina,37,Alcohol-induced causes,A,2009,2009,60,9449566,0.6
,North Carolina,37,Alcohol-induced causes,A,2010,2010,47,9535483,0.5
,North Carolina,37,Alcohol-induced causes,A,2011,2011,45,9656401,0.5
,North Carolina,37,Alcohol-induced causes,A,2012,2012,50,9752073,0.5
,North Carolina,37,Alcohol-induced causes,A,2013,2013,70,9848060,0.7
,North Carolina,37,Alcohol-induced causes,A,2014,2014,157,9943964,1.6
,North Carolina,37,Alcohol-induced causes,A,2015,2015,147,10042802,1.5
,North Carolina,37,Alcohol-induced causes,A,2016,2016,144,10146788,1.4
,North Carolina,37,Alcohol-induced causes,A,2017,2017,184,10273419,1.8
,North Carolina,37,Alcohol-induced causes,A,2018,2018,221,10383620,2.1
,North Carolina,37,All other non-drug and non-alcohol causes,O,1999,1999,928,7949361,11.7
,North Carolina,37,All other non-drug and non-alcohol causes,O,2000,2000,1608,8049313,20
,North Carolina,37,All other non-drug and non-alcohol causes,O,2001,2001,1532,8210122,18.7
,North Carolina,37,All other non-drug and non-alcohol causes,O,2002,2002,1656,8326201,19.9
,North Carolina,37,All other non-drug and non-alcohol causes,O,2003,2003,1836,8422501,21.8
,North Carolina,37,All other non-drug and non-alcohol causes,O,2004,2004,1876,8553152,21.9
,North Carolina,37,All other non-drug and non-alcohol causes,O,2005,2005,2019,8705407,23.2
,North Carolina,37,All other non-drug and non-alcohol causes,O,2006,2006,2053,8917270,23
,North Carolina,37,All other non-drug and non-alcohol causes,O,2007,2007,2159,9118037,23.7
,North Carolina,37,All other non-drug and non-alcohol causes,O,2008,2008,2191,9309449,23.5
,North Carolina,37,All other non-drug and non-alcohol causes,O,2009,2009,2160,9449566,22.9
,North Carolina,37,All other non-drug and non-alcohol causes,O,2010,2010,2199,9535483,23.1
,North Carolina,37,All other non-drug and non-alcohol causes,O,2011,2011,2081,9656401,21.6
,North Carolina,37,All other non-drug and non-alcohol causes,O,2012,2012,2241,9752073,23
,North Carolina,37,All other non-drug and non-alcohol causes,O,2013,2013,2375,9848060,24.1
,North Carolina,37,All other non-drug and non-alcohol causes,O,2014,2014,11389,9943964,114.5
,North Carolina,37,All other non-drug and non-alcohol causes,O,2015,2015,11560,10042802,115.1
,North Carolina,37,All other non-drug and non-alcohol causes,O,2016,2016,11983,10146788,118.1
,North Carolina,37,All other non-drug and non-alcohol causes,O,2017,2017,12343,10273419,120.1
,North Carolina,37,All other non-drug and non-alcohol causes,O,2018,2018,13096,10383620,126.1
,North Dakota,38,Drug-induced causes,D,1999,1999,15,644259,Unreliable
,North Dakota,38,Drug-induced causes,D,2000,2000,16,642200,Unreliable
,North Dakota,38,Drug-induced causes,D,2001,2001,17,639062,Unreliable
,North Dakota,38,Drug-induced causes,D,2002,2002,24,638168,3.8
,North Dakota,38,Drug-induced causes,D,2003,2003,27,638817,4.2
,North Dakota,38,Drug-induced causes,D,2004,2004,21,644705,3.3
,North Dakota,38,Drug-induced causes,D,2005,2005,13,646089,Unreliable
,North Dakota,38,Drug-induced causes,D,2006,2006,16,649422,Unreliable
,North Dakota,38,Drug-induced causes,D,2007,2007,37,652822,5.7
,North Dakota,38,Drug-induced causes,D,2008,2008,48,657569,7.3
,North Dakota,38,Drug-induced causes,D,2009,2009,28,664968,4.2
,North Dakota,38,Drug-induced causes,D,2010,2010,26,672591,3.9
,North Dakota,38,Drug-induced causes,D,2011,2011,22,683932,3.2
,North Dakota,38,Drug-induced causes,D,2012,2012,27,699628,3.9
,North Dakota,38,Drug-induced causes,D,2013,2013,27,723393,3.7
,North Dakota,38,Drug-induced causes,D,2014,2014,48,739482,6.5
,North Dakota,38,Drug-induced causes,D,2015,2015,65,756927,8.6
,North Dakota,38,Drug-induced causes,D,2016,2016,86,757952,11.3
,North Dakota,38,Drug-induced causes,D,2017,2017,73,755393,9.7
,North Dakota,38,Drug-induced causes,D,2018,2018,76,760077,10
,North Dakota,38,Alcohol-induced causes,A,2001,2001,10,639062,Unreliable
,North Dakota,38,Alcohol-induced causes,A,2002,2002,13,638168,Unreliable
,North Dakota,38,Alcohol-induced causes,A,2003,2003,20,638817,3.1
,North Dakota,38,Alcohol-induced causes,A,2004,2004,10,644705,Unreliable
,North Dakota,38,Alcohol-induced causes,A,2005,2005,17,646089,Unreliable
,North Dakota,38,Alcohol-induced causes,A,2006,2006,21,649422,3.2
,North Dakota,38,Alcohol-induced causes,A,2008,2008,20,657569,3
,North Dakota,38,Alcohol-induced causes,A,2009,2009,21,664968,3.2
,North Dakota,38,Alcohol-induced causes,A,2010,2010,27,672591,4
,North Dakota,38,Alcohol-induced causes,A,2011,2011,22,683932,3.2
,North Dakota,38,Alcohol-induced causes,A,2012,2012,27,699628,3.9
,North Dakota,38,Alcohol-induced causes,A,2013,2013,25,723393,3.5
,North Dakota,38,Alcohol-induced causes,A,2014,2014,24,739482,3.2
,North Dakota,38,Alcohol-induced causes,A,2015,2015,18,756927,Unreliable
,North Dakota,38,Alcohol-induced causes,A,2016,2016,26,757952,3.4
,North Dakota,38,Alcohol-induced causes,A,2017,2017,27,755393,3.6
,North Dakota,38,Alcohol-induced causes,A,2018,2018,32,760077,4.2
,North Dakota,38,All other non-drug and non-alcohol causes,O,1999,1999,629,644259,97.6
,North Dakota,38,All other non-drug and non-alcohol causes,O,2000,2000,770,642200,119.9
,North Dakota,38,All other non-drug and non-alcohol causes,O,2001,2001,796,639062,124.6
,North Dakota,38,All other non-drug and non-alcohol causes,O,2002,2002,866,638168,135.7
,North Dakota,38,All other non-drug and non-alcohol causes,O,2003,2003,967,638817,151.4
,North Dakota,38,All other non-drug and non-alcohol causes,O,2004,2004,927,644705,143.8
,North Dakota,38,All other non-drug and non-alcohol causes,O,2005,2005,921,646089,142.6
,North Dakota,38,All other non-drug and non-alcohol causes,O,2006,2006,964,649422,148.4
,North Dakota,38,All other non-drug and non-alcohol causes,O,2007,2007,840,652822,128.7
,North Dakota,38,All other non-drug and non-alcohol causes,O,2008,2008,1132,657569,172.1
,North Dakota,38,All other non-drug and non-alcohol causes,O,2009,2009,1125,664968,169.2
,North Dakota,38,All other non-drug and non-alcohol causes,O,2010,2010,1050,672591,156.1
,North Dakota,38,All other non-drug and non-alcohol causes,O,2011,2011,1088,683932,159.1
,North Dakota,38,All other non-drug and non-alcohol causes,O,2012,2012,1064,699628,152.1
,North Dakota,38,All other non-drug and non-alcohol causes,O,2013,2013,1138,723393,157.3
,North Dakota,38,All other non-drug and non-alcohol causes,O,2014,2014,1078,739482,145.8
,North Dakota,38,All other non-drug and non-alcohol causes,O,2015,2015,1145,756927,151.3
,North Dakota,38,All other non-drug and non-alcohol causes,O,2016,2016,1128,757952,148.8
,North Dakota,38,All other non-drug and non-alcohol causes,O,2017,2017,1198,755393,158.6
,North Dakota,38,All other non-drug and non-alcohol causes,O,2018,2018,1119,760077,147.2
,Ohio,39,Drug-induced causes,D,1999,1999,534,11335454,4.7
,Ohio,39,Drug-induced causes,D,2000,2000,625,11353140,5.5
,Ohio,39,Drug-induced causes,D,2001,2001,808,11387404,7.1
,Ohio,39,Drug-induced causes,D,2002,2002,1025,11407889,9
,Ohio,39,Drug-induced causes,D,2003,2003,852,11434788,7.5
,Ohio,39,Drug-induced causes,D,2004,2004,1266,11452251,11.1
,Ohio,39,Drug-induced causes,D,2005,2005,1382,11463320,12.1
,Ohio,39,Drug-induced causes,D,2006,2006,1606,11481213,14
,Ohio,39,Drug-induced causes,D,2007,2007,1691,11500468,14.7
,Ohio,39,Drug-induced causes,D,2008,2008,1811,11515391,15.7
,Ohio,39,Drug-induced causes,D,2009,2009,1340,11528896,11.6
,Ohio,39,Drug-induced causes,D,2010,2010,1911,11536504,16.6
,Ohio,39,Drug-induced causes,D,2011,2011,2127,11544951,18.4
,Ohio,39,Drug-induced causes,D,2012,2012,2207,11544225,19.1
,Ohio,39,Drug-induced causes,D,2013,2013,2450,11570808,21.2
,Ohio,39,Drug-induced causes,D,2014,2014,2832,11594163,24.4
,Ohio,39,Drug-induced causes,D,2015,2015,3418,11613423,29.4
,Ohio,39,Drug-induced causes,D,2016,2016,4477,11614373,38.5
,Ohio,39,Drug-induced causes,D,2017,2017,5299,11658609,45.5
,Ohio,39,Drug-induced causes,D,2018,2018,4153,11689442,35.5
,Ohio,39,Alcohol-induced causes,A,1999,1999,12,11335454,Unreliable
,Ohio,39,Alcohol-induced causes,A,2000,2000,18,11353140,Unreliable
,Ohio,39,Alcohol-induced causes,A,2001,2001,17,11387404,Unreliable
,Ohio,39,Alcohol-induced causes,A,2003,2003,17,11434788,Unreliable
,Ohio,39,Alcohol-induced causes,A,2004,2004,24,11452251,0.2
,Ohio,39,Alcohol-induced causes,A,2005,2005,19,11463320,Unreliable
,Ohio,39,Alcohol-induced causes,A,2006,2006,13,11481213,Unreliable
,Ohio,39,Alcohol-induced causes,A,2007,2007,101,11500468,0.9
,Ohio,39,Alcohol-induced causes,A,2008,2008,114,11515391,1
,Ohio,39,Alcohol-induced causes,A,2009,2009,109,11528896,0.9
,Ohio,39,Alcohol-induced causes,A,2010,2010,132,11536504,1.1
,Ohio,39,Alcohol-induced causes,A,2011,2011,138,11544951,1.2
,Ohio,39,Alcohol-induced causes,A,2012,2012,127,11544225,1.1
,Ohio,39,Alcohol-induced causes,A,2013,2013,150,11570808,1.3
,Ohio,39,Alcohol-induced causes,A,2014,2014,156,11594163,1.3
,Ohio,39,Alcohol-induced causes,A,2015,2015,160,11613423,1.4
,Ohio,39,Alcohol-induced causes,A,2016,2016,191,11614373,1.6
,Ohio,39,Alcohol-induced causes,A,2017,2017,192,11658609,1.6
,Ohio,39,Alcohol-induced causes,A,2018,2018,180,11689442,1.5
,Ohio,39,All other non-drug and non-alcohol causes,O,1999,1999,850,11335454,7.5
,Ohio,39,All other non-drug and non-alcohol causes,O,2000,2000,1096,11353140,9.7
,Ohio,39,All other non-drug and non-alcohol causes,O,2001,2001,1090,11387404,9.6
,Ohio,39,All other non-drug and non-alcohol causes,O,2002,2002,1081,11407889,9.5
,Ohio,39,All other non-drug and non-alcohol causes,O,2003,2003,1263,11434788,11
,Ohio,39,All other non-drug and non-alcohol causes,O,2004,2004,1474,11452251,12.9
,Ohio,39,All other non-drug and non-alcohol causes,O,2005,2005,1632,11463320,14.2
,Ohio,39,All other non-drug and non-alcohol causes,O,2006,2006,1589,11481213,13.8
,Ohio,39,All other non-drug and non-alcohol causes,O,2007,2007,15109,11500468,131.4
,Ohio,39,All other non-drug and non-alcohol causes,O,2008,2008,16625,11515391,144.4
,Ohio,39,All other non-drug and non-alcohol causes,O,2009,2009,15847,11528896,137.5
,Ohio,39,All other non-drug and non-alcohol causes,O,2010,2010,15954,11536504,138.3
,Ohio,39,All other non-drug and non-alcohol causes,O,2011,2011,16119,11544951,139.6
,Ohio,39,All other non-drug and non-alcohol causes,O,2012,2012,16556,11544225,143.4
,Ohio,39,All other non-drug and non-alcohol causes,O,2013,2013,16615,11570808,143.6
,Ohio,39,All other non-drug and non-alcohol causes,O,2014,2014,16645,11594163,143.6
,Ohio,39,All other non-drug and non-alcohol causes,O,2015,2015,17557,11613423,151.2
,Ohio,39,All other non-drug and non-alcohol causes,O,2016,2016,17239,11614373,148.4
,Ohio,39,All other non-drug and non-alcohol causes,O,2017,2017,17513,11658609,150.2
,Ohio,39,All other non-drug and non-alcohol causes,O,2018,2018,18014,11689442,154.1
,Oklahoma,40,Drug-induced causes,D,1999,1999,189,3437147,5.5
,Oklahoma,40,Drug-induced causes,D,2000,2000,250,3450654,7.2
,Oklahoma,40,Drug-induced causes,D,2001,2001,282,3467100,8.1
,Oklahoma,40,Drug-induced causes,D,2002,2002,257,3489080,7.4
,Oklahoma,40,Drug-induced causes,D,2003,2003,411,3504892,11.7
,Oklahoma,40,Drug-induced causes,D,2004,2004,527,3525233,14.9
,Oklahoma,40,Drug-induced causes,D,2005,2005,533,3548597,15
,Oklahoma,40,Drug-induced causes,D,2006,2006,619,3594090,17.2
,Oklahoma,40,Drug-induced causes,D,2007,2007,687,3634349,18.9
,Oklahoma,40,Drug-induced causes,D,2008,2008,585,3668976,15.9
,Oklahoma,40,Drug-induced causes,D,2009,2009,766,3717572,20.6
,Oklahoma,40,Drug-induced causes,D,2010,2010,728,3751351,19.4
,Oklahoma,40,Drug-induced causes,D,2011,2011,715,3791508,18.9
,Oklahoma,40,Drug-induced causes,D,2012,2012,782,3814820,20.5
,Oklahoma,40,Drug-induced causes,D,2013,2013,800,3850568,20.8
,Oklahoma,40,Drug-induced causes,D,2014,2014,809,3878051,20.9
,Oklahoma,40,Drug-induced causes,D,2015,2015,751,3911338,19.2
,Oklahoma,40,Drug-induced causes,D,2016,2016,840,3923561,21.4
,Oklahoma,40,Drug-induced causes,D,2017,2017,805,3930864,20.5
,Oklahoma,40,Drug-induced causes,D,2018,2018,739,3943079,18.7
,Oklahoma,40,Alcohol-induced causes,A,2004,2004,27,3525233,0.8
,Oklahoma,40,Alcohol-induced causes,A,2005,2005,32,3548597,0.9
,Oklahoma,40,Alcohol-induced causes,A,2006,2006,36,3594090,1
,Oklahoma,40,Alcohol-induced causes,A,2007,2007,52,3634349,1.4
,Oklahoma,40,Alcohol-induced causes,A,2008,2008,41,3668976,1.1
,Oklahoma,40,Alcohol-induced causes,A,2009,2009,38,3717572,1
,Oklahoma,40,Alcohol-induced causes,A,2010,2010,38,3751351,1
,Oklahoma,40,Alcohol-induced causes,A,2011,2011,50,3791508,1.3
,Oklahoma,40,Alcohol-induced causes,A,2012,2012,66,3814820,1.7
,Oklahoma,40,Alcohol-induced causes,A,2013,2013,39,3850568,1
,Oklahoma,40,Alcohol-induced causes,A,2014,2014,57,3878051,1.5
,Oklahoma,40,Alcohol-induced causes,A,2015,2015,57,3911338,1.5
,Oklahoma,40,Alcohol-induced causes,A,2016,2016,60,3923561,1.5
,Oklahoma,40,Alcohol-induced causes,A,2017,2017,61,3930864,1.6
,Oklahoma,40,Alcohol-induced causes,A,2018,2018,48,3943079,1.2
,Oklahoma,40,All other non-drug and non-alcohol causes,O,1999,1999,133,3437147,3.9
,Oklahoma,40,All other non-drug and non-alcohol causes,O,2000,2000,244,3450654,7.1
,Oklahoma,40,All other non-drug and non-alcohol causes,O,2001,2001,261,3467100,7.5
,Oklahoma,40,All other non-drug and non-alcohol causes,O,2002,2002,274,3489080,7.9
,Oklahoma,40,All other non-drug and non-alcohol causes,O,2003,2003,401,3504892,11.4
,Oklahoma,40,All other non-drug and non-alcohol causes,O,2004,2004,4319,3525233,122.5
,Oklahoma,40,All other non-drug and non-alcohol causes,O,2005,2005,5122,3548597,144.3
,Oklahoma,40,All other non-drug and non-alcohol causes,O,2006,2006,4954,3594090,137.8
,Oklahoma,40,All other non-drug and non-alcohol causes,O,2007,2007,5358,3634349,147.4
,Oklahoma,40,All other non-drug and non-alcohol causes,O,2008,2008,4818,3668976,131.3
,Oklahoma,40,All other non-drug and non-alcohol causes,O,2009,2009,4487,3717572,120.7
,Oklahoma,40,All other non-drug and non-alcohol causes,O,2010,2010,4685,3751351,124.9
,Oklahoma,40,All other non-drug and non-alcohol causes,O,2011,2011,5178,3791508,136.6
,Oklahoma,40,All other non-drug and non-alcohol causes,O,2012,2012,4697,3814820,123.1
,Oklahoma,40,All other non-drug and non-alcohol causes,O,2013,2013,4143,3850568,107.6
,Oklahoma,40,All other non-drug and non-alcohol causes,O,2014,2014,4034,3878051,104
,Oklahoma,40,All other non-drug and non-alcohol causes,O,2015,2015,4149,3911338,106.1
